phonetics_id,names,phonetics
5504,kodir,kohd-AIR
5505,agum,ah-GOOM
5506,rusman,ROOS-mahn
5507,lado,LAH-doh
5508,yevgeny,yehv-GEHN-yeh
5509,alfred,AHL-frehd
5510,xanana,shah-NAH-nah
5511,antonio,ahn-TOHN-yoo
5512,eurico,yoo-REE-koh
5513,lucio,LOO-see-oh
5514,abimael,ah-bee-mah-EHL
5515,milan,mee-LAHN
5516,gregor,GHREH-gohr
5517,ferenc,FEH-rehns
5518,geir,G-AIR
5519,heikki,HAY-kee
5520,juvenal,zhoo-veh-NAHL
5521,rabih,RAH-bih
5522,goran,GOHR-ahn
5523,enver,EHN-vehr
5524,chuck,CHUHK
5525,joerg,YEHRG
5526,moinuddin,m-wee-noo-DEEN
5527,azem,ah-ZEHM
5528,dragan,DRAH-gahn
5529,frantisek,FRAHN-teh-shehk
5530,ephraim,EHF-RAH-EHM
5531,nevzat,nehv-ZAHT
5532,sefer,SEH-fehr
5533,riza,ree-ZAH
5534,tarja,TAHR-yah
5535,dan,DAN
5536,sheik,SHAYK
5537,ismail,IHSS-m-eye-l
5538,nizar,nee-ZAHR
5539,dag,DAHG
5540,hummam,hoo-MAHM
5541,mouloud,muh-LOOD
5542,hidipo,hee-DEE-poh
5543,shafik,shah-FEEK
5544,tzachi,SAH-hee
5545,ismail,ihss-mah-EEL
5546,mokhtar,MOHK-tahr
5547,fatemeh,fah-tee-MAY
5548,jalaluddin,jah-lah-loo-DEEN
5549,sirajuddin,see-rah-joo-DEEN
5550,fazlul,fahz-LOOL
5551,ramush,rah-MOOSH
5552,iyad,EE-yahd
5553,rafik,rah-FEEK
5554,saad,SAH-ahd
5555,muthanna,moo-THAH-nah
5556,kamala,COM-uh-la
5557,aram,ah-RAHM
5558,fuad,FOO-ahd
5559,gudrat,goo-DRAHT
5560,akila,ah-KEE-lah
5561,faezeh,fah-eh-zeh
5562,hadi,hah-DEE
5563,salamat,sah-LAH-maht
5564,ryutaro,ree-yoo-TAH-roh
5565,javed,jah-VEHD
5566,socratis,soh-KRAH-tees
5567,dennis,DEHN-ihs
5568,tsutomu,tsoo-TOH-moo
5569,quiss,KAY-ace
5570,vaclav,VAHT-slahf
5571,zahi,ZAH-hee
5572,lum,LOOM
5573,hamid,HAH-mihd
5574,umer,OO-mehr
5575,hamzah,HAHM-zah
5576,anna,ahn-NAH
5577,andrija,AHN-dree-ah
5578,olli,OH-lee
5579,herman,HAIR-mahn
5580,gulbuddin,guhl-boo-DEEN
5581,vidar,VEE-dahr
5582,ixhet,EE-JEHT
5583,jhoni,JAH-nee
5584,cyril,SEE-rihl
5585,gerardo,heh-RAHR-doh
5586,balbina,bahl-BEE-nah
5587,avram,ahv-RAHM
5588,chaim,H-EYE-ihm
5589,sherif,sheh-REEF
5590,vadym,vah-DIHM
5591,hakainde,hah-kah-IHN-deh
5592,luis,loo-EESS
5593,farouk,fah-ROO-K
5594,musa,MOO-sah
5595,barre,BAH-reh
5596,lucia,loo-SEE-ah
5597,tomas,toh-MAHSS
5598,youssef,YOO-sehf
5599,elie,a-LEE
5600,jiri,YEER-zhee
5601,richard,RIH-chehrd
5602,harri,HAH-ree
5603,francois,frahn-SWAH
5604,andrew,ANN-droo
5605,serhiy,sehr-HEE
5606,john,jahn
5607,mamoun,MAH-moon
5608,gregorio,greh-GOHR-ee-oh
5609,erich,EHR-ihk
5610,takefumi,tahk-eh-FOO-mee
5611,gyula,D-YOO-lah
5612,brice,BREES
5613,hiroyuki,hee-ROH-yoo-kee
5614,moazzem,MOH-ah-zehm
5615,toheid,taw-HEED
5616,ahmad,AH-MAHD
5617,pirooz,pee-ROOZ
5618,adrien,add-ree-AH(n)
5619,ammar,ah-MAHR
5620,raffi,rah-FEE
5621,desmond,DEHZ-muhnd
5622,elias,eh-lee-AHS
5623,khalil,khah-LEEL
5624,pavol,PAH-VOHL
5625,konstantyn,kohn-stahn-TIHN
5626,rafael,rah-fay-EHL
5627,ollanta,oh-YAHN-tah
5628,claudio,KLAU-joh
5629,chenjerai,chehn-jay-R-EYE
5630,lubomyr,loo-boh-MEER
5631,azahari,ah-zah-HAH-ree
5632,mamnoon,mahm-NOON
5633,alaa,aah-LAAH
5634,qusay,KAWS-EYE
5635,raghad,RAH-gahd
5636,saddam,sah-DAHM
5637,safdar,sahf-DAHR
5638,uday,aw-DAY
5639,elmar,EHL-mahr
5640,parouk,pah-ROO-K
5641,henry,HEHN-ree
5642,skender,SKEHN-drr
5643,dawood,dah-VOOD
5644,izzat,EYE-zaht
5645,mahdi,MAH-(hah)-dee
5646,ilgar,IHL-gahr
5647,osmonakun,ohs-mohn-ah-KOON
5648,jonathan,JAHN-ah-thahn
5649,bola,BOH-luh
5650,zivorad,ZHIH-voh-rahd
5651,michael,M-EYE-kuhl
5652,ekmeleddin,ehk-meh-leh-TIHN
5653,basile,bah-SEEL
5654,surat,soo-RAHT
5655,samaila,sahm-EYE-lah
5656,baki,BAH-kee
5657,stanislav,stahn-ih-SLAHF
5658,kirsan,keer-sahn
5659,imer,ee-MEHR
5660,jeffrey,JEHF-ree
5661,kakha,KAH-hah
5662,bambang,BAHM-BAHNG
5663,victoire,veek-TWAH
5664,hubert,HEW-berht
5665,daniel,DAN-yehl
5666,vasila,vah-SEE-lah
5667,rudy,ROO-dee
5668,aloisea,ah-LOH-see-ah
5669,elena,ee-LAY-nah
5670,soledad,soh-lay-DAHD
5671,ismail,ihss-m-eye-EHL
5672,riduan,RIHD-wahn
5673,mugur,MOO-goor
5674,khusein,(k)hoo-SAYN
5675,wolfgang,VOOLF-gahng
5676,shigeru,shee-GEH-roo
5677,makhmadruzi,mahk-mah-DROO-zee
5678,kastriot,kass-tree-AHT
5679,adel,AH-dehl
5680,azizzah,ah-ZEE-zah
5681,razali,IHSS-may-ihl
5682,sakina,sah-KEE-nah
5683,dalia,DAHL-ee-ah
5684,mladen,MLAH-dehn
5685,bidzina,bihd-ZEE-nah
5686,gjorgje,(d)joor-GYEH
5687,igor,EE-gehrr
5688,lyubomir,lyew-boh-MEER
5689,valery,VAL-EH-REE
5690,branislav,BRAH-nee-slahv
5691,eiichi,ee-EE-chee
5692,chokila,CHOH-kee-lah
5693,azim,ah-ZEEM
5694,alija,AHL-yah
5695,omer,UHM-air
5696,anneli,AH-neh-lee
5697,ismail,ihs-mah-EEL
5698,bayan,bah-YAHN
5699,adil,ah-DEEL
5700,gregory,GREH-goh-ree
5701,bharrat,BAH-raht
5702,thorbjorn,TOORB-yehrn
5703,bernhard,b-air-nahrd
5704,ramin,rah-MEEN
5705,atifete,ah-tee-FAY-teh
5706,milos,MEE-lohsh
5707,massouda,mah-soo-DAH
5708,qudratullah,kuh-druh-too-LAH
5709,yahya,YAH-YAH
5710,zar,ZAHR
5711,gordan,GOOR-dahn
5712,krzysztof,K-SHISH-tohf
5713,khadafy,kah-DAH-fee
5714,gojko,GOY-koh
5715,zeljko,ZHAYL-kaw
5716,kabineh,KAH-bee-neh
5717,gustavo,goo-STAH-voh
5718,michel,MEE-SHELL
5719,wojciech,VOY-chehk
5720,jayaram,J-EYE-RAHM
5721,junius,JOO-nee-uhs
5722,michaelle,meek-eye-EEL
5723,wyclef,W-EYE-klehf
5724,hamadi,hah-mah-DEE
5725,khaled,KAH-lehd
5726,eriks,A-rihks
5727,ante,AHN-tay
5728,zmago,z-MAH-goh
5729,juozas,yoh-AH-zahs
5730,vijay,VEE-JAY
5731,driss,DREES
5732,ghazi,GAH-zee
5733,faridoun,fah-ree-DOON
5734,trinidad,treen-ee-DAHD
5735,sedat,seh-DAHT
5736,klaus,KLAUS
5737,mike,M-EYE-K
5738,louis,loo-EEE
5739,miodrag,MEE-oh-drahg
5740,tichaona,tee-CHOW-oo-nah
5741,mehdi,MEH-dee
5742,goodluck,GOOD-LUHK
5743,venel,VUH-nehl
5744,lionel,lee-oh-nehl
5745,cedomir,CHEH-doh-meer
5746,zivadin,zheh-vah-DIHN
5747,zvezdan,ZVEHZ-dehn
5748,malalai,mah-lah-LAY
5749,rostam,rohs-TAHM
5750,aneerood,ann-eh-RUHD
5751,ferenc,F-AIR-EHNZ
5752,alain,AL-a(n)
5753,xhavit,jah-VEET
5754,ghassan,gah-SAN
5755,anwar,AHN-wahr
5756,martin,MAHR-tihn
5757,elias,eh-LEE-ahs
5758,shahriar,shah-REE-ahr
5759,felicien,feh-LEE-see-ehn
5760,rose,ROHZ
5761,wieslaw,v-YEH-swahf
5762,jaroslaw,YAH-roh-swahv
5763,lech,LEHK
5764,rebiya,reh-BEE-yah
5765,bertin,behr-TIHN
5766,lakshman,LAHKSH-mahn
5767,robert,RAH-berht
5768,jamileh,jam-ee-LAY
5769,naim,nah-EEM
5770,ishenbai,ih-shehn-B-EYE
5771,akhmad,ahk-MAHD
5772,ramzan,rahm-ZAHN
5773,margot,MAHR-goh(r)t
5774,mutahi,moo-TAH-hee
5775,binyamin,bihn-yah-MEEN
5776,ismail,IHSS-M-EYE-L
5777,morshed,MOHR-shehd
5778,hisen,HEE-sehn
5779,seiroku,SAY-ROH-KOO
5780,apostolos,ah-pahs-TOH-lohss
5781,gaetan,G-EYE-tan
5782,abdul,AHB-duhl
5783,konrads,KOHN-RAHTS
5784,ivailo,eev-EYE-loh
5785,callixte,kah-LIHKS-teh
5786,sretko,SHREHT-koh
5787,jusuf,YOO-suhf
5788,siim,SEEM
5789,sandra,SAHN-drah
5790,moana,moh-AH-nah
5791,oleg,AHL-YEHK
5792,katele,kah-TEH-lay
5793,aigars,EYE-grrs
5794,jean,zhah(n)
5795,shizuka,shee-ZOO-kah
5796,abdulaziz,ahb-dool-ah-ZEES
5797,naoto,nah-OH-TOH
5798,sabih,SAH-bee
5799,natasa,NAH-tah-shah
5800,ilkka,EEL-kah
5801,zbigniew,ZBIHG-nyehv
5802,walter,WAHL-tehr
5803,krishan,KRIH-shahn
5804,gaspard,gas-PAHR
5805,anatole,ah-nah-TOHL
5806,vaktang,VAHK-TAHNG
5807,eddy,EHD-ee
5808,metin,meh-TIHN
5809,sasa,SAH-shah
5810,bizima,BEE-ZEE-MAH
5811,constantine,KAWN-stan-teen
5812,costas,KOH-stahs
5813,jehangir,jeh-hahn-GEER
5814,aram,AH-rahm
5815,prakash,prah-KAHSH
5816,murat,moor-AHT
5817,gholamhossein,goh-lahm-hoh-SAYN
5818,catholicos,kath-uh-LEE-kuhs
5819,galina,gah-LEE-nah
5820,islam,ihs-LAHM
5821,shahid,shah-HEED
5822,babrak,BAH-brahk
5823,tawakul,TAH-WAH-KOOL
5824,hamed,HAM-ehd
5825,mehdi,MEH-DEE
5826,ginandjar,gih-NAHN-jahr
5827,tharcisse,tahr-SEE-ss
5828,njenga,(n)JEHN-gah
5829,nihal,nee-HAHL
5830,hamid,haw-MIHD
5831,oscar,ahs-KAHR
5832,emmanuel,ee-MAN-yoo-ehl
5833,garry,G-AIR-ree
5834,walter,VAHL-tehr
5835,ioannis,ee-oh-AH-nihs
5836,jyrki,YOOR-kee
5837,saad,SAH-AHD
5838,rookmangud,rook-MAHND
5839,davies,DAY-vihs
5840,yisrael,YIHS-rah-ehl
5841,kenneth,KEHN-ehth
5842,merve,M-AIR-vuh
5843,enock,A-nahk
5844,yoriko,YOH-REE-KOH
5845,ashfaq,AHSH-fahk
5846,sasko,SAHSH-koh
5847,harold,HAIR-uhld
5848,urho,OOR-hoh
5849,zurab,ZOO-rahb
5850,jacob,YAH-kohb
5851,vital,VEE-tahl
5852,enda,EHN-dah
5853,jomo,JOH-moh
5854,uhuru,oo-HOO-roo
5855,sisavat,see-sah-VAHT
5856,mathieu,math-YOO
5857,srgjan,SIR-jahn
5858,mihalj,MEE-h-eye-l
5859,jerome,zheh-ROHM
5860,nuriye,noo-REE-yeh
5861,davit,DAH-VEET
5862,armen,ahr-MEHN
5863,magomed,mah-goh-myeht
5864,sherali,sheh-rah-LEE
5865,irina,ih-REE-nah
5866,mohsen,MOH-sehn
5867,zalmay,ZAHL-MAY
5868,ian,EE-uhn
5869,magomed,MAH-goh-myehd
5870,umar,oo-MAHR
5871,ammanullah,ah-mahn-oo-LAH
5872,bismullah,behs-MEH-leh
5873,imran,ihm-RAHN
5874,ismail,IHSS-m-eye-ehl
5875,jhalanath,JAHL-ah-naht
5876,nurmukhamed,noor-moo-kah-MEHD
5877,nodar,noh-DAHR
5878,abdurashid,ahb-doo-RAH-sheed
5879,chakib,SHAH-kehb
5880,nigara,nee-GAH-rah
5881,riaz,REE-ahz
5882,ayatollah,eye-ah-toh-LAH
5883,hojjatoleslam,hoh-jah-tohl-ehs-LAHM
5884,farah,fah-RAH
5885,arthur,AHR-thehr
5886,nikita,nee-KEE-tah
5887,mwai,m-W-EYE
5888,taufik,TAH-OO-fihk
5889,didace,dee-DAHSS
5890,salva,SAHL-vah
5891,jakaya,jah-KAH-yah
5892,bethwel,BEHTH-wehl
5893,nestor,NEHS-TOHR
5894,metropolitan,meh-troh-pah-lee-TAHN
5895,ivica,EE-veet-sah
5896,gediminas,geh-deh-MEE-nahs
5897,yevgeny,yehv-GEHN-yee
5898,fumio,foo-MEE-oh
5899,peter,PAY-tehr
5900,czeslaw,CHEHS-wahf
5901,crispus,KRIHS-puhss
5902,vaclav,VAHT-slahv
5903,ilya,eel-YAH
5904,thomas,TOH-mahs
5905,bogdan,BAWG-dahn
5906,amy,ey-mee
5907,kwassi,KWAY-see
5908,dusko,DOOSH-koh
5909,loti,LAW-tee
5910,petro,PEH-traw
5911,kalman,KAL-mahn
5912,edem,ee-DEHM
5913,horst,HOHRST
5914,thomas,TOH-mahss
5915,kokou,COW-cow
5916,helmut,HEHL-moot
5917,palitha,pah-LEE-tah
5918,sushil,soo-SHIHL
5919,mauno,MAH-OW-noh
5920,junichiro,joo-NEE-chee-roh
5921,wim,VIHM
5922,alfred,AL-frehd
5923,eduard,ehd-WAHRT
5924,teddy,TEH-dee
5925,vasily,vah-SEE-lee
5926,roger,roh-ZHAY
5927,grzegorz,(g)ZHEH-gohsh
5928,myhailo,mee-H-EYE-law
5929,kabine,kay-bee-NAY
5930,branislaw,brah-NEE-swahf
5931,zeljko,ZHEHL-koh
5932,masahiko,mah-sah-HEE-koh
5933,kpengba,(k)PEHNG-bah
5934,sekouba,say-koo-BAH
5935,sidiki,see-DEE-kee
5936,allieu,ah-LEE-oo
5937,mweze,mm-WAY-zee
5938,yohei,YOH-hay
5939,ninoslav,NEE-noh-slahv
5940,sladjan,SLAH-jahn
5941,radoje,RAHD-oh-yuh
5942,zeljko,ZHEHL-kaw
5943,zarko,ZHAHR-kaw
5944,dario,DAH-ree-oh
5945,ernest,EHR-nehst
5946,syafiuddin,SAH-FEW-DIHN
5947,milojica,mee-LOYT-sah
5948,konstantin,kohn-stahn-TEEN
5949,isik,UH-shik
5950,amirzhan,ah-meer-ZHAHN
5951,abukar,ah-boo-KAHR
5952,jadranka,YAHD-rahn-kah
5953,iraklis,ih-rah-KLEES
5954,ivan,EE-VAHN
5955,vojislav,VOY-slahv
5956,bajram,B-EYE-rahm
5957,fofie,foof-WEE
5958,bernard,b-air-NAHR(d)
5959,dimitris,dee-MEE-trees
5960,mamadou,mah-mah-DOO
5961,michal,MEE-kahl
5962,radomir,RAHD-oh-meer
5963,vladimir,VLAD-ee-meer
5964,laszlo,LAZ-loh
5965,dmitri,dih-MEE-tree
5966,zdenka,z-DEENK-ah
5967,jacub,YAH-koob
5968,guntars,GOON-tahrs
5969,pyotr,PYOH-tehr
5970,mullah,MAH-lah
5971,egon,A-gahn
5972,vilis,VEE-lihs
5973,jozo,YOH-zoh
5974,ratko,RAHT-koh
5975,spasoje,SPAH-soh-yeh
5976,marian,MAH-yahn
5977,andrius,AHN-droos
5978,amir,AH-meer
5979,irsen,EER-sehn
5980,lyubov,lyoo-BAWF
5981,karel,KAH-rehl
5982,eduard,EHD-WAHRT
5983,simon,see-MY-OHN
5984,artur,AHR-TOOR
5985,gennady,geh-NAH-dee
5986,dumisani,doo-mih-SAH-nee
5987,meira,MEE-rah
5988,chandrika,CHAHN-dree-kah
5989,dragoljub,DRAH-GOOL-YOOB
5990,serhiy,sir-HEE
5991,dorodjatun,doh-roh-CHAH-tuhn
5992,funso,FOON-shoh
5993,haruhiko,hah-roo-HEE-koh
5994,recai,rehj-eye-EE
5995,vakhtang,VAHK-tahng
5996,batu,BAH-too
5997,sam,SAHM
5998,kimitaka,kee-mee-TAH-kah
5999,rajko,R-EYE-koh
6000,oleksandr,oh-lehk-SAN-dehr
6001,boris,baw-REESS
6002,emzar,EHM-zahr
6003,markos,MARK-ohss
6004,spyros,SPEE-rohs
6005,heorhiy,HEH-ohr-hee
6006,vyacheslav,vyah-cheh-SLAHV
6007,mart,MAHRT
6008,ramon,rah-MOHN
6009,miroljub,mih-roh-LYOOB
6010,panfilo,PAN-fih-loh
6011,herve,air-VAY
6012,christine,krihss-TEEN
6013,zlatko,ZLAT-kaw
6014,ray,RAY
6015,asadollah,ah-soh-doh-LAH
6016,agung,ah-GOONG
6017,pascal,pass-KAL
6018,uzi,OO-zee
6019,vytautas,VEET-ow-tahs
6020,rein,RAYN
6021,yosef,YOH-sehf
6022,jorge,HOHR-hay
6023,armin,ARE-min
6024,gerard,zheh-RAHR(d)
6025,ural,ooh-RAHL
6026,roberto,roh-BEHR-toh
6027,bangaru,BAHN-gah-roo
6028,pavlo,pahv-LAW
6029,vladimir,VLAH-dee-meer
6030,platon,plah-TOHN
6031,marylise,mah-rah-LEESS
6032,justin,JUHS-tihn
6033,mosiuoa,moh-SEE-wah
6034,eric,EH-rihk
6035,orlando,ohr-LAHN-doh
6036,enrico,ehn-REE-koh
6037,rene,REH-nay
6038,avigdor,ah-VIHG-door
6039,aleksandras,ah-lehx-SAHN-drahs
6040,danilo,dah-NEE-loh
6041,fatmir,FAHT-MEER
6042,edward,EHD-ward
6043,brignol,BREEN-yohl
6044,ham,HAM
6045,linas,LEE-nahs
6046,roin,ROYN
6047,paavo,PAH-voh
6048,juraj,YOOR-eye
6049,pascal,pass-KAHL
6050,limor,lee-MOHR
6051,tzipi,(t)SIHP-pee
6052,rodrigo,rahd-REE-goh
6053,ernest,air-NEHST
6054,dzhumber,zhoom-B-AIR
6055,gerard,ZHEH-RAHR(d)
6056,vazha,VAH-zhah
6057,hedayat,heh-daah-YAHT
6058,jared,JAAH-rehd
6059,edward,EHD-wahrd
6060,niko,NEE-koh
6061,ruud,ROOD
6062,petru,peh-TROO
6063,javed,jah-WEHD
6064,juris,YOO-rihs
6065,alexander,ahl-ehk-SAHN-dehr
6066,novica,NOH-veet-sah
6067,sredoje,SREH-doh-yeh
6068,sreten,SREH-tehn
6069,rilwanu,rihl-WAH-noo
6070,givi,GHEE-vee
6071,patrice,pah-TREESS
6072,geir,GAY-D
6073,uri,OO-ree
6074,marian,mah-ree-AHN
6075,mogens,MOH-ehns
6076,j.m.,J.M.
6077,pasko,PAHS-kaw
6078,tarek,TAH-rehk
6079,wangari,wahn-GAH-ree
6080,imad,eye-MAD
6081,sumio,soo-MEE-oh
6082,roque,ROH-kay
6083,mohammadu,moh-hah-MAH-doo
6084,riek,ree-EHK
6085,graca,GRAH-sah
6086,nobutaka,noh-BOO-tah-kah
6087,emmanuel,E-man-yoo-ell
6088,ferenc,feh-REHNS
6089,bernard,brr-NAHRD
6090,marsden,MAHRZ-dehn
6091,ojo,OH-joh
6092,adakhan,ah-dah-KAHN
6093,penuell,PEHN-wehl
6094,nicolas,nee-koh-LAHS
6095,djedje,JAY-JAY
6096,seiji,say-EE-jee
6097,magomed,mah-goh-MEHD
6098,magomedali,mah-goh-myeh-dah-LEE
6099,dharmendra,dahr-MEHN-drah
6100,akif,ah-KEEF
6101,baghdadi,bahg-DAD-ee
6102,sadeq,saw-DEHK
6103,jamil,jah-MEEL
6104,mukhtaran,mook-tah-RAHN
6105,cesar,SEHZ-ahr
6106,olusegun,oh-LOO-shay-guhn
6107,ghaleb,RAH-lehb
6108,qaftan,KAHF-TAHN
6109,pandeli,PAHN-deh-lee
6110,opiyo,oh-PEE-yoh
6111,sultani,sool-TAH-nee
6112,abdullah,ahb-duh-LAH
6113,simba,SEEM-bah
6114,klovis,kloh-VEES
6115,magnus,MAG-nuhss
6116,rahman,reh-MAHN
6117,yasin,YAH-seen
6118,nikola,NEE-koh-lah
6119,komla,kohm-LAH
6120,apollinaire,a-PAWL-een-air
6121,oleg,ahl-YEHK
6122,georgy,ghee-OHR-ghee
6123,etibar,A-teh-bahr
6124,elmar,EHL-marh
6125,taimuraz,TAY-moor-ahz
6126,muntasir,moon-tah-SEER
6127,zuheir,zoo-HAIR
6128,nelson,NEHL-suhn
6129,asumane,ah-soo-MAH-neh
6130,eugene,yoo-ZHEHN
6131,kuntoro,KOON-toh-roh
6132,kolathur,koh-lah-TOOR
6133,leslie,LEHSS-lee
6134,mirlande,meer-LAHND
6135,adly,ADD-lee
6136,guido,GHIH-doo
6137,alexander,ah-lehks-AHN-dehr
6138,elliot,EH-lee-aht
6139,wilson,WIHL-suhn
6140,erwin,ERR-wihn
6141,thilak,TEE-lahk
6142,mekere,meh-KAY-ray
6143,yevhen,yehv-HEHN
6144,kazimierz,kah-ZHEE-meersh
6145,ferdinand,FEHR-dih-nand
6146,mirko,MEER-kaw
6147,stanislav,STAN-ee-SLAHF
6148,radomir,RAH-doh-meer
6149,mirjana,meer-YAH-nah
6150,pauline,paw-LEEN
6151,lamine,lah-MEEN
6152,svetozar,SVEH-toh-zahr
6153,americo,ahm-AIR-ih-koh
6154,ricardo,rih-KAHR-doh
6155,janos,JAH-nawsh
6156,moncef,MOHN-sehf
6157,iqbal,IHK-bahl
6158,ketumile,keh-too-MEE-lay
6159,quett,KWEHT
6160,aslan,ahs-LAHN
6161,fouad,foo-AHD
6162,emilio,eh-MEE-lyoh
6163,jaume,JAH-OH-mee
6164,darko,DAHRK-oh
6165,lovemore,LUHV-mohr
6166,lounes,LOO-nehs
6167,marios,MAH-ree-ohs
6168,takeaki,tah-kay-AH-kee
6169,jeremiah,jeh-rehm-EYE-ah
6170,valentina,vah-lehn-TEE-nah
6171,peter,PEE-trr
6172,oscar,OHS-kahr
6173,kyriakos,kih-ree-AH-kohs
6174,masis,mah-SEES
6175,noble,NOH-buhl
6176,patrick,PAH-trihk
6177,wassim,wah-SEEM
6178,anderson,ANN-dehr-suhn
6179,tadeusz,tah-DEH-oosh
6180,rajabali,rah-jah-bah-LEE
6181,amama,ah-MAH-mah
6182,arsyaad,ahr-SHAHT
6183,thabo,TAH-boh
6184,baleka,beh-LEH-keh
6185,martin,mahr-TAN
6186,mourad,moor-AHD
6187,fatmir,faht-MEER
6188,dmitriy,d-MEE-tree
6189,oleksandr,oh-lehk-SAHN-dehr
6190,maxim,mahk-SEEM
6191,detlev,DEHT-lehv
6192,bexhet,BEH-JEHT
6193,nazif,nah-ZEEF
6194,abdullah,ahb-doo-LAH
6195,baitullah,b-eye-too-LAH
6196,hakimullah,hah-KEE-moo-LAH
6197,goverdhan,goh-vehr-TAHN
6198,evangelos,a-VAHN-gheh-lohss
6199,golda,GOLD-ah
6200,hipolito,ee-POH-lee-toh
6201,hisham,hih-SHAHM
6202,ermelinda,ehr-meh-LIHN-dah
6203,ad,AHD
6204,stefan,STEH-fahn
6205,mykola,mih-KOH-lah
6206,bernard,B-AIR-nehrd
6207,seyi,s-eye-EE
6208,rigoberta,ree-goh-BEHR-tah
6209,arevalo,ah-REE-vah-loh
6210,francis,frown-SEHS
6211,vano,VAH-noh
6212,aryan,ahr-YAHN
6213,berwize,pehr-WEEZ
6214,aloizio,ah-loh-EE-zhoh
6215,lennart,LEHN-ahrt
6216,beatriz,bee-ah-TREES
6217,angela,ahn-GAY-lah
6218,theodor,THEE-oh-door
6219,abdolghassem,ahb-dohl-GAH-SEHM
6220,thomas,TAH-mahs
6221,seyoum,SAY-yoom
6222,khaled,KHAH-lehd
6223,styepan,st-YEH-pahn
6224,ilir,EEL-yehr
6225,amiot,ah-mee-YEW
6226,buter,boot-AIR
6227,milana,mee-LAH-nah
6228,grigol,gree-GOHL
6229,louis,LOO-EEE
6230,mladjan,MLAHD-yahn
6231,natasha,nah-TAH-shah
6232,dragoljub,DRAH-goh-lyoob
6233,birtukan,brr-TOO-kahn
6234,erich,ERR-ihsh
6235,nadezhda,mee-H-EYE-loh-vah
6236,dejan,DAY-yahn
6237,mijailo,mee-EYE-loh
6238,borislav,BAW-rih-slahv
6239,alexander,al-ehk-SAHN-dehr
6240,ivan,EE-vn
6241,sven,SVEHN
6242,boris,BAW-rihs
6243,tahmineh,tah-mee-NEH
6244,dragoljub,DRAH-gohl-yoob
6245,dejan,DAY-ahn
6246,radivoje,RAH-deh-voy-eh
6247,srdjan,SIR-dyahn
6248,brano,BRAH-noh
6249,alexei,al-ehk-SAY
6250,pascal,pahs-KAHL
6251,roni,ROH-nee
6252,marija,MAH-ree-ah
6253,milena,mih-LAY-nah
6254,antonio,ahn-TOH-nee-oh
6255,zoran,ZOHR-ahn
6256,aichatou,h-eye-shah-TOO
6257,norman,NOHR-muhn
6258,milomir,MEE-loh-meer
6259,daoud,dah-OOD
6260,joao,ZH-WOW(n)
6261,mohamed,moh-hah-MEHD
6262,fehmida,feh-MEE-dah
6263,ruslan,ROOS-lahn
6264,shavkat,shahv-CAT
6265,nur,NOOR
6266,brajesh,brah-JAYSH
6267,ilinka,ih-LEEN-kah
6268,francois,frah(n)-swah
6269,ihor,ee-HOHR
6270,amram,AHM-rahm
6271,godfrey,GAHD-free
6272,kiichi,kee-EE-chee
6273,benjamin,BEHN-jah-mihn
6274,bosilyka,baw-SEEL-yah-kah
6275,emmerson,EHM-ehr-sohn
6276,aloise,AH-loh-eez
6277,antanas,ann-TAN-ass
6278,pascoal,pehsh-KWAHL
6279,narendra,nah-REHN-drah
6280,joe,JOH
6281,shaul,SHAH-OOL
6282,festus,FEHS-tuhs
6283,kembo,KEHM-boh
6284,ataollah,ah-tah-oh-LAH
6285,manouchehr,mah-noo-CHEHR
6286,mostafa,MOH-STAH-FAH
6287,alfred,ahl-FREHD
6288,sibghatullah,sihb-ghah-too-LAH
6289,ntsu,N-tsoo
6290,yitzhak,YIHT-SAHK
6291,monyane,mohn-YAH-neh
6292,petros,PEH-trohs
6293,dipu,DEE-poo
6294,vladimiro,vlah-dee-MEE-roh
6295,mario,MAHR-yoh
6296,robert,ROO-behrt
6297,milinda,mih-LIHN-dah
6298,evo,A-voh
6299,yitzhak,yiht-SAHK
6300,yoshiro,yoh-SHEE-roh
6301,gerald,JEH-ruhld
6302,mireya,mee-RAY-ah
6303,jaroslava,YAH-roh-slah-vah
6304,motlotlehi,moht-loht-LAY-hee
6305,pakalitha,pah-kah-DEE-tah
6306,maurice,maw-REES
6307,toshimitsu,TOH-SHEE-MIHT-SOO
6308,kgalema,kah-LAY-mah
6309,severo,seh-VEH-roh
6310,manouchehr,mahn-oo-CHEHR
6311,alain,al-AAH(n)
6312,mishkat,mihsh-KAHT
6313,otsweletse,oht-sweh-LEHT-seh
6314,amr,AH-mrr
6315,munzir,moon-ZEER
6316,sternford,STERN-ford
6317,yimgaing,YIHM-gang
6318,darko,DAHR-koh
6319,mile,MEE-leh
6320,cleopa,KLAY-oh-pah
6321,syamsul,S-YAHM-suhl
6322,alaa,AAH-LAAH
6323,gamal,GAM-AL
6324,hosni,HOHS-nee
6325,musalia,moo-SAH-lee-ah
6326,stan,STANN
6327,elias,EE-lee-ahs
6328,herta,H-AIR-tah
6329,alain,AL-LAAH(n)
6330,froduald,FROH-doo-ahld
6331,leon,LEE-ahn
6332,alivera,ah-lee-VEH-rah
6333,fatima,fah-TEE-mah
6334,baurzhan,bah-OOR-zhahn
6335,pranab,PRAH-nahb
6336,jestina,jehs-TEE-nah
6337,charles,CHAHR-uhls
